"tBodyAcc-correlation()-X,Y",tGravityAcc-mean()-X,tGravityAcc-max()-Y,tGravityAcc-max()-Z,tGravityAcc-min()-X,tGravityAcc-min()-Y,tGravityAcc-min()-Z,tGravityAcc-energy()-Y,"tGravityAcc-arCoeff()-X,3","tGravityAcc-arCoeff()-Y,3","tGravityAcc-arCoeff()-Z,2","tGravityAcc-arCoeff()-Z,4",tBodyGyro-max()-X,tBodyGyro-min()-X,"tBodyGyro-correlation()-Y,Z",tBodyAccMag-arCoeff()1,"fBodyAcc-bandsEnergy()-1,8","fBodyAccJerk-bandsEnergy()-1,24",fBodyGyro-maxInds-X,fBodyGyro-maxInds-Z,fBodyAccMag-std(),fBodyAccMag-energy(),"angle(Y,gravityMean)"
-0.47525238,0.93448167,-0.27140095,-0.019361544,0.94032104,-0.2399246,-0.029243223,-0.88780084,-0.70006606,-0.47193712,0.59767679,0.63695886,-0.77694357,0.43674168,0.27629501,-0.47634953,-0.61847552,-0.76817358,-0.66666667,-0.93103448,-0.3122209,-0.67985621,0.26244173
-0.0035137019,0.93729987,-0.095425164,0.1611934,0.94995895,-0.18712146,0.026883117,-0.97650899,-0.73161615,-0.20626308,0.33827196,0.40976018,0.0049700418,0.65076741,-0.47464109,-0.57424155,-0.18676263,-0.60286011,-0.66666667,-0.65517241,-0.029386841,-0.39953282,0.16434344
-0.12733545,0.94248618,-0.095425164,0.1611934,0.95472699,-0.063369025,0.14827065,-0.99252113,-0.59778721,-0.19542313,0.21127769,0.31749518,-0.047585342,0.4358075,-0.4182869,-0.42180961,-0.14567218,-0.54506801,-1.0,-0.37931034,-0.034866337,-0.38388396,0.13887383
-0.15470936,0.94892045,-0.1009029,0.16053656,0.96163156,-0.063014196,0.15118598,-0.99098934,-0.67993206,-0.14161932,0.096739856,0.24252642,-0.052275944,-0.019683657,-0.32128014,-0.41146288,-0.21835531,-0.5394043,-1.0,-0.79310345,0.060830557,-0.24549902,0.14313857
-0.21245166,0.95282556,-0.10720986,0.15391138,0.95766242,-0.071142282,0.15118598,-0.99016631,-0.787704,-0.14607168,-0.012527276,0.14781292,-0.13578448,-0.019683657,-0.27240356,-0.26271711,-0.16927906,-0.54198094,-1.0,-0.65517241,0.016278721,-0.25941496,0.14504876
-0.18765307,0.94154421,-0.0876922,0.15729851,0.9439224,-0.071142282,0.15130614,-0.99078041,-0.78463547,-0.29515557,0.027846435,0.27183531,-0.13578448,0.37506592,-0.31444106,-0.30649482,-0.10252317,-0.41815955,-0.6,-0.5862069,0.09983772,-0.16929028,0.14315534
-0.13182469,0.93965015,-0.0876922,0.15730647,0.9439224,-0.087633189,0.14449271,-0.99085574,-0.76612734,-0.38208876,0.13871883,0.32907719,0.10037192,0.37506592,-0.45010506,-0.48095839,-0.11672719,-0.39955741,-1.0,-0.44827586,0.15334784,-0.16754602,0.1426381
-0.17085836,0.94829365,-0.090344291,0.15730647,0.94613208,-0.093715048,0.13915276,-0.98550495,-0.81050329,-0.34911724,0.091140863,0.23889343,0.10037192,0.4100827,-0.3862635,-0.38767167,-0.1869712,-0.5100911,-1.0,-0.44827586,0.044706094,-0.30833347,0.15475417
-0.27303657,0.940913,-0.11556011,0.15296814,0.94613208,-0.093715048,0.13915276,-0.98481046,-0.79367778,-0.20425364,0.058564141,0.24771643,-0.11172574,0.63415416,-0.28494367,-0.44841002,-0.17276475,-0.53734291,-0.33333333,-0.5862069,-0.0031567934,-0.35420453,0.15711697
-0.43974014,0.97151538,-0.20923206,0.070651233,0.97747539,-0.21348397,1.6013926e-06,-0.92135051,-0.75815388,-0.53730586,0.61215867,0.64609418,-0.84636464,0.36740463,0.19244459,-0.54008848,-0.53498843,-0.72820226,-0.6,-0.93103448,-0.21363863,-0.58235165,0.23204997
-0.4629549,0.95495081,-0.24364578,0.052203095,0.94988102,-0.21348397,-0.0010899006,-0.9074399,-0.78248132,-0.46800924,0.70007985,0.74477062,-0.68495253,0.45869302,0.16292416,-0.42332196,-0.59692072,-0.78256807,-0.66666667,-0.93103448,-0.34527055,-0.6868731,0.24562887
-0.54469567,0.93683004,-0.25360171,0.0028229854,0.94684879,-0.23527752,-0.0074738106,-0.89854657,-0.75023444,-0.58893141,0.4954398,0.56409143,-0.22394182,0.48761363,0.099353673,-0.44875358,-0.65235472,-0.79581539,-1.0,-0.93103448,-0.31399214,-0.70325185,0.2542373
-0.55464937,0.93509805,-0.26126319,-0.0040528171,0.94610192,-0.25788596,-0.017203646,-0.8797178,-0.67932922,-0.497895,0.55592115,0.60526948,-0.22394182,0.57558332,0.1908936,-0.68800485,-0.61479337,-0.70027702,-1.0,-0.93103448,-0.15521974,-0.53154666,0.26783758
-0.52641469,0.94029487,-0.27453869,-0.012558655,0.94610192,-0.25788596,-0.019796333,-0.87396018,-0.7167107,-0.52890981,0.58769212,0.64306907,-0.36586349,0.56097599,0.13243455,-0.66790091,-0.5722186,-0.6735843,-1.0,-0.93103448,-0.12043518,-0.47636614,0.27126322
-0.51790109,0.93790204,-0.27176518,-0.017096433,0.94259258,-0.24770041,-0.022148694,-0.8807027,-0.66671832,-0.58142874,0.59719171,0.64692558,-0.29643919,0.56097599,0.18087436,-0.62518136,-0.62958925,-0.74028296,-1.0,-0.93103448,-0.26267186,-0.61304675,0.26700639
-0.49996677,0.935425,-0.27176518,-0.017096433,0.94259258,-0.25379229,-0.027308522,-0.8754839,-0.68733069,-0.56240156,0.62868089,0.67615676,-0.29643919,0.28911536,0.32517697,-0.68270664,-0.55958767,-0.65170752,-1.0,-0.93103448,-0.27891567,-0.59570429,0.27080137
-0.50837022,0.93629238,-0.29144724,-0.01568051,0.94705159,-0.25450861,-0.027308522,-0.86828624,-0.58710458,-0.40864238,0.59945961,0.65813393,-0.73112855,0.28911536,0.20001293,-0.39546369,-0.51046126,-0.63623339,-0.93333333,-0.93103448,-0.17877828,-0.51221998,0.27556106
-0.47273422,0.9333133,-0.27674844,-0.0094753675,0.94221025,-0.25450861,-0.021242757,-0.87225342,-0.69688596,-0.54802386,0.48669497,0.52079258,-0.73112855,0.38333502,0.24585355,-0.3074884,-0.55969344,-0.69889261,-0.93333333,-0.93103448,-0.22285639,-0.55492611,0.27329821
-0.54101406,0.96598834,-0.17979249,0.032075022,0.97965602,-0.16510165,0.0088830662,-0.94685548,-0.31656778,-0.72225555,0.66718715,0.65909374,-0.84523392,0.83034635,-0.69719023,0.064658995,-0.99995933,-0.99993808,-1.0,-1.0,-0.93673761,-0.99754612,0.20905416
-0.18142606,0.96667731,-0.21174819,0.01427553,0.98562243,-0.16510165,0.0088830662,-0.94080666,-0.35122747,-0.77801797,0.92870994,0.95069421,-0.88273557,0.83034635,-0.66984712,0.1905664,-0.99998524,-0.99993509,-0.86666667,-0.79310345,-0.99101044,-0.99980275,0.2154565
-0.16230965,0.96597963,-0.21487746,0.0044897207,0.98562243,-0.16735676,0.0091833624,-0.94013969,-0.38629616,-0.00084514874,0.40635448,0.45210634,-0.87788392,0.8268156,-0.26926758,0.38717372,-0.99998218,-0.9999345,-0.8,-1.0,-0.9918262,-0.99983633,0.21616767
-0.081663073,0.96601476,-0.21608682,0.0073009724,0.98572319,-0.16772863,0.014249128,-0.93883617,-0.30427518,0.019601324,0.52062381,0.52464855,-0.87788392,0.8268156,-0.4001928,0.34259512,-0.99997733,-0.99990812,-0.86666667,-1.0,-0.98741239,-0.99975352,0.2174382
-0.18878841,0.96596141,-0.21610164,0.01485449,0.98572319,-0.16772863,0.014249128,-0.93926194,-0.38394884,-0.13231637,0.37010215,0.3660878,-0.8816989,0.83933991,-0.58657915,0.23041276,-0.99998657,-0.99991584,-0.8,-0.31034483,-0.98850711,-0.999806,0.2170228
0.026043626,0.96634425,-0.21607383,0.01573312,0.98572578,-0.16576505,0.019237024,-0.94019145,-0.34776918,-0.25642195,0.36282326,0.37388005,-0.8816989,0.8393826,-0.74880426,0.21560645,-0.99998351,-0.99993011,-0.8,-0.37931034,-0.99596364,-0.99994707,0.2160767
0.087898914,0.96617651,-0.21607383,0.01573312,0.98574124,-0.16528378,0.022433029,-0.94000226,-0.33958257,-0.073172694,0.32716244,0.32983928,-0.87895236,0.84062254,-0.57006495,0.62327528,-0.9999864,-0.99996892,-0.86666667,-0.44827586,-0.99705389,-0.99996325,0.21627632
-0.079895405,0.96568874,-0.21647647,0.013587646,0.98514041,-0.16581683,0.018408296,-0.9398632,-0.2073541,0.073019437,0.37537192,0.39027333,-0.87515626,0.8424919,-0.60789928,0.60122142,-0.99999507,-0.99993551,-1.0,-1.0,-0.99428023,-0.99992254,0.21645786
-0.21448977,0.96528491,-0.21647647,0.010637973,0.98492521,-0.16667979,0.017480169,-0.93940728,-0.13149876,0.0035704166,0.28011545,0.29365233,-0.87515626,0.84263556,-0.48588378,0.223314,-0.9999939,-0.99991758,-0.8,-0.79310345,-0.99326451,-0.999892,0.21693924
-0.16048527,0.96521464,-0.21779855,0.0079738454,0.98492521,-0.166714,0.017480169,-0.93884828,-0.17837817,-0.51254582,0.25008779,0.26941262,-0.87827125,0.83681985,-0.6545345,0.25281051,-0.99999522,-0.99995825,-0.86666667,-1.0,-0.99462908,-0.99990961,0.21749142
0.040355717,0.96560294,-0.21069907,0.011371939,0.98522288,-0.166714,0.018850379,-0.93988142,-0.037664459,-0.55317751,0.23560186,0.25856253,-0.87244458,0.83112594,-0.82032439,0.21351749,-0.99999501,-0.99992878,-0.8,-1.0,-0.98435871,-0.99973775,0.21643986
-0.031802821,0.9660893,-0.20655494,0.013298173,0.98573197,-0.16655003,0.019484842,-0.94358227,-0.11528368,-0.52237836,0.34733519,0.36582472,-0.86973705,0.83078232,-0.33335748,0.15606997,-0.99999506,-0.99993034,-0.93333333,-1.0,-0.98089166,-0.99960654,0.2126815
-0.0091307001,0.9667125,-0.20655494,0.013298173,0.98602348,-0.16018817,0.019501111,-0.94568302,0.02008719,-0.42395401,0.64463023,0.65092348,-0.85597106,0.82187234,-0.2027355,0.25880805,-0.99996897,-0.99962209,-0.8,-1.0,-0.97450478,-0.99935757,0.21051698
-0.014722434,0.96622328,-0.20721948,0.017698123,0.98514823,-0.16380516,0.019501111,-0.94330977,-0.020573802,-0.47489824,0.6788321,0.6771253,-0.85597106,0.82187234,-0.33586617,0.2274114,-0.99995867,-0.99961907,-1.0,-0.51724138,-0.98210839,-0.99959094,0.21296499
-0.04504769,0.96587472,-0.21110757,0.017698123,0.98514823,-0.16380908,0.021356651,-0.9416459,-0.56901922,-0.53268643,0.64731935,0.65062309,-0.86404182,0.83559029,-0.47733776,-0.14720559,-0.9999845,-0.99993205,-1.0,-0.44827586,-0.98839,-0.99980248,0.21467273
0.46832596,0.9671331,-0.20784024,0.016864778,0.98531357,-0.16380908,0.019912678,-0.943564,-0.53778227,-0.41492479,0.57715211,0.57521805,-0.85893203,0.83521945,-0.28859776,-0.042009346,-0.99996717,-0.99994957,-1.0,-1.0,-0.97258247,-0.99943124,0.2126386
0.67460974,0.96692613,-0.20784024,0.018997312,0.98531446,-0.16491615,0.019912678,-0.94324259,-0.48594065,-0.51761982,0.60630303,0.60341803,-0.85893203,0.830741,-0.13241614,0.076792267,-0.99997202,-0.9999841,-1.0,-1.0,-0.96834017,-0.99930934,0.2129689
0.24067642,0.96603296,-0.21057766,0.018997312,0.98531446,-0.16491615,0.024708,-0.94105417,-0.44790847,-0.53521111,0.4418209,0.43805297,-0.87013503,0.830741,-0.34187909,0.16597123,-0.9999907,-0.99997588,-1.0,-0.93103448,-0.99555255,-0.99994494,0.21523944
-0.64152395,0.94762569,-0.083067636,0.040151155,0.89395179,-0.20951404,-0.10285017,-0.93522121,-0.81731052,-0.99258862,0.96504577,0.98577904,-0.85416781,0.80508919,-0.80397994,-0.30226651,-0.99706114,-0.99969128,-0.93333333,-1.0,-0.7594901,-0.96870911,0.219192
0.035857049,0.96978507,-0.19558933,0.013619848,0.98240205,-0.20492694,-0.069107211,-0.943068,-0.91195965,-0.93372393,0.96419415,0.98801552,-0.86682442,0.840411,-0.95269492,0.01524114,-0.9999714,-0.99989016,-0.73333333,-1.0,-0.904293,-0.99362645,0.21225939
0.36313439,0.9676851,-0.19558933,0.013619848,0.98671383,-0.1536674,0.0043036666,-0.94999259,-0.43934322,-0.87432679,0.74896591,0.75106172,-0.86727143,0.84010939,-0.98520222,0.28813235,-0.99998472,-0.99994883,-1.0,-1.0,-0.9700358,-0.99926749,0.20587727
0.021729473,0.96743817,-0.20333071,0.0001486079,0.98671383,-0.1536674,0.0043036666,-0.94806977,-0.42856807,-0.58537467,0.55969258,0.57346203,-0.87641177,0.84010939,-0.89336906,0.3253548,-0.99998977,-0.99996569,-0.86666667,-1.0,-0.99330551,-0.99990801,0.20798188
-0.24611784,0.96852154,-0.20186409,0.0001486079,0.98720225,-0.15316788,0.0075880707,-0.94889957,-0.43901896,0.25591533,0.44485843,0.45798612,-0.88316338,0.84164879,-0.59410012,0.34934354,-0.99999514,-0.99998257,-0.8,-0.93103448,-0.99478511,-0.99992833,0.20701819
-0.10072691,0.9689988,-0.19885081,-0.00014779437,0.98872694,-0.15123475,0.0075880707,-0.95021698,-0.56667824,0.0069380137,0.60899265,0.62730364,-0.8833178,0.84164879,-0.36395126,0.20572958,-0.99998838,-0.99999361,-0.46666667,-1.0,-0.99377109,-0.99991132,0.20556676
-0.12282278,0.96859458,-0.19836293,0.0023304301,0.98806369,-0.14969315,0.0083520831,-0.95151715,-0.47442491,-0.22077138,0.42217658,0.45545546,-0.8845665,0.84418525,-0.43650163,0.12103935,-0.99999022,-0.9999887,-0.4,-1.0,-0.99424878,-0.99991858,0.20418434
0.037274572,0.96838859,-0.19772117,0.0023304301,0.98806369,-0.14666295,0.011260906,-0.95221746,-0.26549187,-0.40303274,0.25858701,0.27747064,-0.88471524,0.84418525,-0.78300704,0.36869052,-0.99999586,-0.99997353,-0.4,-1.0,-0.99681085,-0.99996467,0.20343116
0.077510137,0.9684852,-0.19772117,0.0018819986,0.98835762,-0.14920996,0.010427058,-0.95182408,-0.34102272,-0.19740295,0.38688146,0.44389766,-0.88581964,0.84332156,-0.77929292,0.41634243,-0.99999602,-0.99997662,-1.0,-1.0,-0.9950235,-0.99992701,0.20385513
-0.029695974,0.96864224,-0.1983379,-0.00047031445,0.98835762,-0.1503772,0.0035977762,-0.95050834,-0.41255633,0.079493134,0.4050391,0.41723526,-0.88346252,0.84287462,-0.47786785,0.1514653,-0.99999694,-0.99998162,-0.93333333,-1.0,-0.99449145,-0.99993322,0.20527875
-0.17297905,0.96889501,-0.19683332,-0.0013257924,0.98858924,-0.1503772,0.0025081258,-0.95069128,-0.53375688,-0.034502546,0.33089499,0.36188923,-0.88346252,0.84287462,-0.68465318,0.059914619,-0.99998854,-0.99997983,-0.86666667,-0.93103448,-0.99433364,-0.99992158,0.20505805
-0.36286244,0.96868771,-0.19544415,-0.0010193522,0.9883323,-0.14956074,0.0025081258,-0.95267334,-0.52037234,-0.059423851,0.47262639,0.51493193,-0.88306302,0.84542944,-0.89927543,0.01129657,-0.99998682,-0.99997815,-0.86666667,-0.93103448,-0.99102452,-0.99984826,0.2028968
-0.06371546,0.96867709,-0.19544415,-0.0010193522,0.9883323,-0.1477258,0.0031341887,-0.95312144,-0.53804201,-0.2536621,0.82688629,0.85991273,-0.88306302,0.84466424,-0.93792035,-0.019389662,-0.99998696,-0.99997774,-0.86666667,-0.65517241,-0.98701149,-0.9997838,0.20240491
-0.040326604,0.9686886,-0.19614005,-0.001058831,0.98843336,-0.14924676,-0.000276042,-0.95151041,-0.52634785,-0.21754775,0.61552594,0.637632,-0.88512466,0.84466424,-0.9345887,0.1481208,-0.99998894,-0.99997626,-0.86666667,-0.51724138,-0.98609012,-0.99976897,0.2041798
-0.19318628,0.96842226,-0.19901948,-0.0086590888,0.98836464,-0.14924676,-0.000276042,-0.95098812,-0.54621641,0.0065191059,0.5721205,0.58185148,-0.8739163,0.8420597,-0.7076598,0.39811367,-0.99999252,-0.99997815,-0.8,-0.51724138,-0.99273721,-0.99990475,0.20477383
0.0088624205,0.9684285,-0.19901948,-0.0066366545,0.98830676,-0.14846749,0.0010567356,-0.9512397,-0.53896343,-0.27060492,0.5836867,0.61887969,-0.86904005,0.83812496,-0.45258055,0.268197,-0.99998619,-0.99997279,-0.93333333,-1.0,-0.99444334,-0.99993144,0.20450086
0.070634692,0.9686324,-0.19952183,-0.0029758538,0.98830676,-0.14827855,0.002497852,-0.95101772,-0.47744487,-0.40365439,0.51101098,0.57881081,-0.86904005,0.83574087,-0.19927909,0.33112786,-0.99999144,-0.99997906,-1.0,-0.5862069,-0.99442363,-0.99992478,0.20472951
0.013149652,0.96886747,-0.1984437,-0.0010853486,0.98874141,-0.14827855,0.0051106154,-0.95127789,-0.53268078,-0.50911558,0.47034239,0.50080282,-0.88565204,0.83574087,-0.572339,0.6028234,-0.99999257,-0.9999926,-0.93333333,-1.0,-0.99828121,-0.99998194,0.20442824
-1.0,0.69490658,0.37518654,0.49864587,0.64634869,0.20712117,0.22594545,-0.71474002,-0.99705417,-0.97442224,0.99842317,0.99226862,-0.88223669,0.84307502,-0.60072052,-0.70283167,-0.97651573,-0.99988899,-0.73333333,-1.0,-0.49986229,-0.8574419,-0.17360838
-0.89235848,0.63450589,0.37518654,0.49864587,0.64634869,0.41524125,0.4751244,-0.65770015,-0.97745143,-0.93632757,0.94561279,0.96066161,-0.88613741,0.8441453,-0.99181266,-0.35559367,-0.99941227,-0.99995829,-1.0,-1.0,-0.93530706,-0.99771278,-0.20498886
-0.73489733,0.64333482,0.36543867,0.47609497,0.65786779,0.41524125,0.4751244,-0.66726967,-0.75327055,-0.35903326,0.6451386,0.63878379,-0.88014667,0.84114458,-0.94187517,-0.19504063,-0.99987259,-0.99994301,-0.6,-1.0,-0.98162235,-0.9995947,-0.20154423
-0.80003268,0.6405825,0.36468397,0.47302643,0.66434719,0.41571094,0.47609207,-0.66268074,-0.61987066,-0.24175044,0.5040617,0.51891701,-0.88014667,0.84114458,-0.79089085,-0.0048448218,-0.99992663,-0.99995363,-0.53333333,-1.0,-0.98040497,-0.99956758,-0.20324477
-0.51852471,0.63857488,0.36468397,0.47302643,0.66434719,0.4197965,0.48284765,-0.66060356,-0.72563919,-0.23086741,0.35966481,0.36286642,-0.88298351,0.84426473,-0.69517545,0.14777996,-0.99998357,-0.99997685,-0.53333333,-1.0,-0.99408388,-0.99990223,-0.20421929
-0.44276864,0.64045478,0.36381718,0.47110026,0.66524184,0.41906138,0.48273019,-0.66399319,-0.57663463,-0.21981306,0.22866547,0.27045935,-0.88298351,0.84482185,-0.57764637,0.14182581,-0.99998011,-0.99996978,0.0,-1.0,-0.99369293,-0.99991644,-0.20289779
-0.15852117,0.64185868,0.3606992,0.46869184,0.66810338,0.41906138,0.48273019,-0.66556842,-0.18990507,-0.072429378,0.28123503,0.34618774,-0.88534296,0.84648161,-0.30243248,0.34533682,-0.99999156,-0.99997742,-0.66666667,-0.93103448,-0.99799083,-0.99997385,-0.20207628
-0.27993921,0.64232347,0.36037328,0.47079715,0.66805361,0.41902903,0.48363253,-0.66568445,-0.2509513,-0.0080593955,0.015676153,0.079750105,-0.88364021,0.84601639,-0.44103824,0.54408932,-0.99998743,-0.9999796,-0.66666667,-0.86206897,-0.99416416,-0.99989903,-0.20181824
-0.29967272,0.64125781,0.36094754,0.4710624,0.6670951,0.41902903,0.48369491,-0.66523313,-0.41170167,0.0054774063,-0.087475934,0.068649267,-0.88364021,0.84586302,-0.52232943,0.51369119,-0.9999722,-0.99996697,0.066666667,-1.0,-0.99440626,-0.99989284,-0.20205606
-0.12787867,0.64108165,0.36094754,0.4710624,0.6670951,0.4185387,0.48268324,-0.66518833,-0.26845468,-0.13966909,0.21659618,0.220702,-0.885715,0.84452182,-0.14783591,0.31016139,-0.99997624,-0.99994814,-0.53333333,-0.86206897,-0.99671179,-0.9999514,-0.2022414
-0.075871787,0.64083998,0.36075424,0.47212659,0.66520825,0.41844248,0.48268324,-0.66621116,-0.11866445,-0.046633671,0.20121676,0.21270337,-0.88561354,0.84452182,-0.032524771,0.37813939,-0.99999073,-0.99993607,-0.53333333,-0.93103448,-0.99732244,-0.99995609,-0.2018945
-0.12019681,0.6385993,0.36162803,0.47346634,0.66444776,0.41844248,0.48346264,-0.66562267,-0.42859993,-0.089741453,0.27425305,0.33358912,-0.88561354,0.84524612,-0.41338465,0.45400745,-0.99998063,-0.99995334,0.0,-0.86206897,-0.99692609,-0.99994883,-0.20212743
-0.17054045,0.63749719,0.36243245,0.47346634,0.6642892,0.41900741,0.48418051,-0.66350611,-0.50838342,-0.31401305,0.62118262,0.64470398,-0.87145817,0.83874227,-0.14384041,0.35464238,-0.99997332,-0.99995398,-0.8,-0.72413793,-0.98757388,-0.99979303,-0.20304675
-0.30093741,0.63808713,0.36302945,0.4734497,0.6642892,0.42073877,0.4840669,-0.66223438,-0.4256186,-0.54292403,0.57832427,0.59759638,-0.87099564,0.82738389,-0.12911229,-0.14197293,-0.99992086,-0.99971593,-0.73333333,-0.86206897,-0.97209491,-0.99923279,-0.20361933
-0.29985682,0.63770534,0.36757501,0.47350959,0.66341084,0.42116907,0.4840669,-0.659594,-0.43639694,-0.5792586,0.48930491,0.5135868,-0.87099564,0.82738389,-0.0091545542,-0.19528416,-0.9999444,-0.9996201,-0.66666667,-0.65517241,-0.97313559,-0.99923765,-0.2046281
-0.38619289,0.63564106,0.36760939,0.47355474,0.66063915,0.42217492,0.48683192,-0.65583618,-0.50159168,-0.55135203,0.41538043,0.44940875,-0.8779493,0.83863281,0.0051419371,0.048704419,-0.99992949,-0.99981111,-0.86666667,-0.93103448,-0.98664174,-0.99972221,-0.20630429
-0.32194479,0.63464484,0.36760939,0.47355474,0.66063915,0.42277796,0.48622936,-0.65680472,-0.60399098,-0.37726555,0.37797674,0.42987695,-0.8795259,0.84040674,-0.15005369,0.21479302,-0.99995262,-0.99993336,-0.66666667,-0.93103448,-0.99208944,-0.99987523,-0.20612935
0.5048667,0.63635686,0.36545066,0.47344403,0.66071785,0.42277796,0.4846704,-0.65847651,-0.7143958,-0.22956342,0.62814604,0.63612593,-0.8795259,0.8368401,0.14402551,0.016651489,-0.99989378,-0.99996576,-0.93333333,-0.72413793,-0.97899286,-0.99960168,-0.20534809
-0.71330504,0.93731808,0.07649033,0.25170015,0.94241766,0.076426559,0.19178782,-0.97584702,-0.95298687,-0.94596401,0.9198823,0.9523833,-0.94659347,0.69311511,-0.096505517,-0.23606959,-0.99952123,-0.99986519,-1.0,-1.0,-0.86147913,-0.98846659,0.020582244
-0.88340836,0.93596742,0.07649033,0.21127431,0.94241766,0.11284917,0.18940086,-0.9755592,-0.85045075,-0.81625994,0.79368757,0.78600111,-0.90889353,0.75267046,-0.96318451,-0.26096125,-0.99970916,-0.99992337,-1.0,-1.0,-0.96563616,-0.99909993,0.01907275
-0.4002797,0.94323733,0.063554004,0.18478562,0.95929212,0.11284917,0.18940086,-0.97735754,-0.67060118,-0.72200121,0.018137321,0.011008443,-0.88631586,0.80098198,-0.97398139,0.1797682,-0.99996607,-0.99995273,-1.0,-1.0,-0.98920751,-0.9998076,0.022132631
-0.20143098,0.94150194,0.063884606,0.18498702,0.96095416,0.11511486,0.191919,-0.97624479,-0.33637892,-0.28520245,0.33471854,0.36792527,-0.88172674,0.83253976,-0.77197914,0.17033804,-0.99998124,-0.99996223,-1.0,-1.0,-0.98674698,-0.99971917,0.020292076
-0.28760034,0.94084033,0.064521047,0.18666859,0.96095164,0.11896846,0.19658046,-0.97582251,-0.39136938,-0.15020778,0.35002069,0.39205625,-0.87656828,0.84757314,-0.46661501,0.11651791,-0.99998791,-0.9999652,-1.0,-0.93103448,-0.98500144,-0.99968696,0.019604808
-0.55527298,0.94058092,0.064526895,0.18728703,0.96067474,0.11893773,0.19666106,-0.97573401,-0.41648009,-0.18109347,0.41403361,0.46046102,-0.8727247,0.845379,-0.4516773,0.04060526,-0.99999266,-0.99995635,-1.0,-1.0,-0.98816932,-0.99975397,0.019471006
-0.52138412,0.94003659,0.065425592,0.19150242,0.95945146,0.11893163,0.19974608,-0.97565698,-0.36267582,-0.1854752,0.39281547,0.41695848,-0.8727247,0.84405738,-0.44530859,0.13875958,-0.99998673,-0.999959,-0.8,-0.93103448,-0.98869516,-0.99981464,0.019350505
0.0010999542,0.93926434,0.066767164,0.19432502,0.95904197,0.11893163,0.19982341,-0.97530766,-0.30641731,-0.33224241,0.29581274,0.31064796,-0.88023154,0.84207653,-0.53583229,0.2482929,-0.99998885,-0.9999289,-0.86666667,-1.0,-0.99315901,-0.99988374,0.01880681
0.15753209,0.93830782,0.068481563,0.1952366,0.95853544,0.12074633,0.20471634,-0.97449853,-0.34526416,-0.47546809,0.43786943,0.45435912,-0.8819034,0.84207653,-0.29765945,0.19455988,-0.99998885,-0.99991707,-1.0,-1.0,-0.99379903,-0.9998995,0.017552469
0.15320126,0.93801942,0.068539063,0.1952366,0.95853544,0.1222709,0.2052668,-0.97386297,-0.47615615,-0.51382403,0.40874546,0.40734151,-0.88234104,0.84280726,-0.31132571,0.19775115,-0.99998614,-0.99995681,-0.53333333,-1.0,-0.99477457,-0.99992917,0.016565164
0.050429058,0.9376991,0.069098541,0.19592966,0.95784101,0.12387001,0.2052668,-0.97365141,-0.54353083,-0.37263083,0.41194603,0.40945737,-0.88460126,0.84280726,-0.46893361,0.18544464,-0.99999054,-0.99998035,-1.0,-1.0,-0.99501674,-0.9999434,0.016232148
0.036381337,0.93764425,0.069098541,0.19592966,0.95784101,0.12218483,0.20395053,-0.97382369,-0.42455187,-0.3045839,0.48444312,0.48648548,-0.88238845,0.844677,-0.54148541,0.07093655,-0.99999599,-0.99997006,-0.6,-1.0,-0.99485592,-0.99993211,0.016483304
-0.059467226,0.93779837,0.068764838,0.19584784,0.95797751,0.12209759,0.20395053,-0.97426516,-0.24501631,-0.37272664,0.34698888,0.35413418,-0.88238845,0.844677,-0.44174502,-0.047860924,-0.99999731,-0.99996506,-1.0,-1.0,-0.99208973,-0.99989004,0.01714551
-0.24610445,0.93789615,0.06764855,0.19624997,0.95797751,0.12200521,0.20405357,-0.97438789,-0.29201277,-0.28316163,0.22957911,0.22656023,-0.886344,0.84560166,-0.53857384,0.081396024,-0.99999421,-0.99997673,-1.0,-1.0,-0.99316875,-0.99991061,0.017364853
-0.47356239,0.93836602,0.068964396,0.19784974,0.95801269,0.12200017,0.20754131,-0.97430734,-0.44570456,-0.18960199,0.18736695,0.1824864,-0.88473787,0.84560166,-0.57299835,0.17133145,-0.99998586,-0.99998331,-1.0,-1.0,-0.99489346,-0.99993643,0.017286664
-0.075088347,0.93766897,0.070317887,0.19884491,0.95703649,0.12200017,0.20754131,-0.97367275,-0.2315792,-0.15185711,0.19013508,0.18534667,-0.88473787,0.84125016,-0.28904279,0.049573149,-0.99997461,-0.99993293,-1.0,-1.0,-0.98135057,-0.99959911,0.016312356
0.030745909,0.93751817,0.070317887,0.19884491,0.95703649,0.12348609,0.20676571,-0.9734234,-0.3047831,-0.071856778,0.36544278,0.36600621,-0.88381416,0.84125016,-0.16599074,0.08730311,-0.99996645,-0.9999393,-1.0,-1.0,-0.98245136,-0.99962408,0.015915038
-0.26479762,0.93750385,0.069644827,0.19692104,0.95687137,0.12348609,0.20676571,-0.97357504,-0.43015991,-0.0047614036,0.29720762,0.29966964,-0.88381416,0.84182033,-0.27305621,0.29818564,-0.99996648,-0.99996886,-1.0,-1.0,-0.99364565,-0.99992542,0.016125783
-0.55142517,0.9368606,0.069644827,0.19863773,0.95687137,0.12291332,0.20764074,-0.97370891,-0.5265554,-0.13824469,0.035982543,0.053251111,-0.88459905,0.84492983,-0.69178938,0.22997129,-0.99997808,-0.99997428,-1.0,-1.0,-0.99595551,-0.99994713,0.016315973
